Waktu (HH:MM:SS.ms),Nilai ADC
10:01:49.311,402
10:01:49.412,336
10:01:49.516,323
10:01:49.608,308
10:01:49.710,336
10:01:49.815,278
10:01:49.911,368
10:01:50.012,336
10:01:50.113,341
10:01:50.219,336
10:01:50.314,375
10:01:50.410,304
10:01:50.510,331
10:01:50.617,313
10:01:50.717,336
10:01:50.811,305
10:01:50.915,387
10:01:51.013,346
10:01:51.114,302
10:01:51.212,310
10:01:51.317,442
10:01:51.416,368
10:01:51.517,318
10:01:51.613,272
10:01:51.714,279
10:01:51.812,326
10:01:51.917,355
10:01:52.018,352
10:01:52.117,298
10:01:52.218,416
10:01:52.315,323
10:01:52.418,343
10:01:52.510,363
10:01:52.617,413
10:01:52.715,359
10:01:52.814,374
10:01:52.914,354
10:01:53.018,315
10:01:53.120,256
10:01:53.214,272
10:01:53.316,297
10:01:53.414,299
10:01:53.514,300
10:01:53.618,364
10:01:53.715,302
10:01:53.819,284
10:01:53.924,414
10:01:54.018,396
10:01:54.114,366
10:01:54.217,307
10:01:54.314,297
10:01:54.417,334
10:01:54.517,338
10:01:54.612,332
10:01:54.715,415
10:01:54.814,355
10:01:54.918,384
10:01:55.014,361
10:01:55.117,336
10:01:55.214,350
10:01:55.319,368
10:01:55.420,331
10:01:55.514,307
10:01:55.618,315
10:01:55.718,272
10:01:55.814,282
10:01:55.917,231
10:01:56.011,299
10:01:56.116,307
10:01:56.217,347
10:01:56.320,309
10:01:56.411,327
10:01:56.514,265
10:01:56.614,300
10:01:56.714,325
10:01:56.818,310
10:01:56.915,345
10:01:57.019,285
10:01:57.121,546
10:01:57.214,393
10:01:57.318,346
10:01:57.417,374
10:01:57.514,288
10:01:57.616,263
10:01:57.714,288
10:01:57.814,272
10:01:57.920,345
10:01:58.012,310
10:01:58.118,294
10:01:58.215,299
10:01:58.317,304
10:01:58.418,317
10:01:58.518,304
10:01:58.618,278
10:01:58.720,267
10:01:58.812,269
10:01:58.912,326
10:01:59.014,321
10:01:59.118,289
10:01:59.218,269
10:01:59.317,283
10:01:59.417,278
10:01:59.511,300
10:01:59.611,295
10:01:59.718,269
10:01:59.814,309
10:01:59.917,282
10:02:00.020,289
10:02:00.109,288
10:02:00.209,278
10:02:00.324,335
