Waktu (HH:MM:SS.ms),Nilai ADC
10:04:32.212,318
10:04:32.299,270
10:04:32.407,320
10:04:32.507,289
10:04:32.602,336
10:04:32.705,331
10:04:32.804,314
10:04:32.911,343
10:04:32.999,290
10:04:33.104,285
10:04:33.205,321
10:04:33.306,281
10:04:33.405,283
10:04:33.504,298
10:04:33.604,320
10:04:33.709,333
10:04:33.804,299
10:04:33.907,326
10:04:34.004,304
10:04:34.106,304
10:04:34.208,273
10:04:34.306,304
10:04:34.409,320
10:04:34.508,285
10:04:34.607,294
10:04:34.707,259
10:04:34.807,305
10:04:34.907,303
10:04:35.003,327
10:04:35.109,289
10:04:35.208,283
10:04:35.305,304
10:04:35.404,266
10:04:35.502,272
10:04:35.603,295
10:04:35.705,304
10:04:35.809,267
10:04:35.909,274
10:04:36.004,303
10:04:36.103,304
10:04:36.207,336
10:04:36.308,303
10:04:36.404,316
10:04:36.504,336
10:04:36.603,340
10:04:36.705,370
10:04:36.813,345
10:04:36.902,367
10:04:37.004,350
10:04:37.104,317
10:04:37.202,309
10:04:37.309,326
10:04:37.404,346
10:04:37.502,329
10:04:37.611,337
10:04:37.704,460
10:04:37.802,359
10:04:37.903,327
10:04:38.008,338
10:04:38.109,328
10:04:38.204,354
10:04:38.303,364
10:04:38.404,271
10:04:38.505,325
10:04:38.606,311
10:04:38.704,298
10:04:38.805,355
10:04:38.900,352
10:04:39.006,352
10:04:39.104,355
10:04:39.204,350
10:04:39.304,314
10:04:39.404,352
10:04:39.504,336
10:04:39.603,322
10:04:39.712,329
10:04:39.799,336
