Waktu (HH:MM:SS.ms),Nilai ADC
16:40:46.073,1815
16:40:46.181,1632
16:40:46.276,1294
16:40:46.372,902
16:40:46.473,590
16:40:46.567,336
16:40:46.673,315
16:40:46.776,336
16:40:46.877,385
16:40:46.971,310
16:40:47.076,325
16:40:47.171,278
16:40:47.269,259
16:40:47.376,196
16:40:47.476,167
16:40:47.570,150
16:40:47.676,130
16:40:47.773,101
16:40:47.874,91
16:40:47.974,93
16:40:48.071,84
16:40:48.172,100
16:40:48.275,90
16:40:48.375,81
16:40:48.475,80
16:40:48.571,91
16:40:48.674,83
16:40:48.776,81
16:40:48.872,92
16:40:48.965,82
16:40:49.073,86
16:40:49.166,86
16:40:49.271,89
16:40:49.372,92
16:40:49.475,90
16:40:49.571,98
16:40:49.674,86
16:40:49.769,99
16:40:49.873,83
16:40:49.971,85
16:40:50.074,88
16:40:50.170,92
16:40:50.273,83
16:40:50.375,84
16:40:50.473,80
16:40:50.572,88
16:40:50.672,85
16:40:50.772,98
16:40:50.876,95
16:40:50.973,85
16:40:51.076,84
16:40:51.171,83
16:40:51.274,88
16:40:51.375,86
16:40:51.470,83
16:40:51.575,87
16:40:51.674,98
16:40:51.767,106
16:40:51.878,314
16:40:51.974,439
16:40:52.071,553
16:40:52.174,939
16:40:52.274,1095
16:40:52.371,982
16:40:52.476,1018
16:40:52.573,925
16:40:52.676,778
16:40:52.771,530
16:40:52.872,813
16:40:52.975,1558
16:40:53.070,1239
16:40:53.175,2034
16:40:53.277,1920
16:40:53.371,2463
16:40:53.473,2665
16:40:53.578,1726
16:40:53.672,1638
16:40:53.777,1231
16:40:53.872,925
16:40:53.976,943
16:40:54.072,966
16:40:54.179,1467
16:40:54.279,1378
16:40:54.369,1167
16:40:54.474,983
16:40:54.576,765
16:40:54.677,1010
16:40:54.772,918
16:40:54.876,1012
16:40:54.971,1396
16:40:55.073,1507
16:40:55.173,1733
16:40:55.276,1583
16:40:55.373,1578
16:40:55.473,1069
16:40:55.575,1267
16:40:55.671,944
16:40:55.777,1333
16:40:55.878,1280
16:40:55.977,1270
16:40:56.076,835
16:40:56.176,1066
16:40:56.275,1178
16:40:56.373,867
16:40:56.472,1047
16:40:56.573,1002
16:40:56.671,689
16:40:56.774,738
16:40:56.877,1377
16:40:56.979,1226
16:40:57.075,1053
16:40:57.173,1535
16:40:57.276,895
16:40:57.373,643
16:40:57.473,677
16:40:57.573,732
16:40:57.671,685
16:40:57.770,1205
16:40:57.871,617
16:40:57.969,816
16:40:58.071,831
16:40:58.176,474
16:40:58.273,802
16:40:58.369,640
16:40:58.473,397
16:40:58.573,195
16:40:58.676,160
16:40:58.782,208
16:40:58.877,151
16:40:58.971,172
16:40:59.068,178
16:40:59.170,182
16:40:59.275,207
16:40:59.369,176
16:40:59.477,181
16:40:59.579,133
16:40:59.671,108
16:40:59.774,98
16:40:59.871,97
16:40:59.974,91
16:41:00.071,99
16:41:00.175,98
16:41:00.270,91
16:41:00.373,91
16:41:00.470,97
16:41:00.573,96
16:41:00.666,97
16:41:00.775,102
16:41:00.875,97
16:41:00.973,86
16:41:01.073,89
16:41:01.169,96
16:41:01.271,93
16:41:01.374,89
16:41:01.475,85
16:41:01.575,98
16:41:01.668,94
16:41:01.778,87
16:41:01.875,97
16:41:01.971,98
16:41:02.073,96
16:41:02.175,83
16:41:02.276,105
16:41:02.370,84
16:41:02.473,94
16:41:02.578,82
16:41:02.675,87
16:41:02.774,80
16:41:02.873,87
16:41:02.970,84
16:41:03.073,89
16:41:03.171,54
16:41:03.276,86
16:41:03.371,83
16:41:03.473,83
16:41:03.575,91
16:41:03.672,99
16:41:03.775,93
16:41:03.871,98
16:41:03.973,85
16:41:04.073,85
16:41:04.175,51
16:41:04.275,90
16:41:04.374,86
16:41:04.472,82
16:41:04.574,86
16:41:04.675,99
16:41:04.774,113
16:41:04.878,118
16:41:04.974,140
16:41:05.072,146
16:41:05.171,112
16:41:05.274,113
16:41:05.375,85
16:41:05.473,99
16:41:05.575,95
16:41:05.672,82
16:41:05.775,84
16:41:05.873,97
16:41:05.975,93
16:41:06.073,84
16:41:06.173,87
16:41:06.275,91
16:41:06.374,92
16:41:06.474,93
16:41:06.574,99
16:41:06.681,87
16:41:06.775,56
16:41:06.875,99
16:41:06.975,82
16:41:07.075,83
16:41:07.175,108
16:41:07.276,98
16:41:07.374,94
16:41:07.476,89
16:41:07.572,86
16:41:07.673,94
16:41:07.772,83
16:41:07.875,91
16:41:07.977,110
16:41:08.077,98
16:41:08.175,83
