Waktu (HH:MM:SS.ms),Nilai ADC
10:00:33.838,559
10:00:33.932,624
10:00:34.034,545
10:00:34.135,575
10:00:34.237,535
10:00:34.331,555
10:00:34.440,491
10:00:34.535,496
10:00:34.632,505
10:00:34.733,490
10:00:34.837,579
10:00:34.932,487
10:00:35.033,556
10:00:35.133,503
10:00:35.240,583
10:00:35.335,570
10:00:35.434,618
10:00:35.538,571
10:00:35.634,617
10:00:35.737,546
10:00:35.837,543
10:00:35.943,567
10:00:36.037,784
10:00:36.138,923
10:00:36.234,747
10:00:36.338,706
10:00:36.436,656
10:00:36.534,604
10:00:36.634,588
10:00:36.734,547
10:00:36.834,545
10:00:36.938,582
10:00:37.038,727
10:00:37.134,726
10:00:37.233,529
10:00:37.342,417
10:00:37.438,381
10:00:37.534,366
10:00:37.631,399
10:00:37.737,437
10:00:37.834,508
10:00:37.933,511
10:00:38.040,565
10:00:38.145,584
10:00:38.231,586
10:00:38.334,826
10:00:38.434,955
